,date,AQI指数,PM2.5,PM10,O3,no2,so2,co,T,Po,U,Ff,VV,RRR,year,month,day
422,2016-07-18,31,78.0,24.0,16.0,9.0,7.0,7.0,20.7,603.6,81,2.0,30.0,0.3,2016,7,18
423,2016-07-19,27,55.0,23.0,20.0,9.0,6.0,8.0,18.6,605.1,89,1.0,30.0,3.0,2016,7,19
424,2016-07-20,24,48.0,19.0,18.0,8.0,6.0,6.0,21.0,605.7,84,2.0,30.0,0.0,2016,7,20
425,2016-07-21,24,47.0,22.0,12.0,7.0,6.0,7.0,19.8,607.0,86,2.0,30.0,0.6,2016,7,21
426,2016-07-22,23,39.0,21.0,14.0,7.0,7.0,7.0,19.6,607.5,81,2.0,30.0,0.0,2016,7,22
427,2016-07-23,24,45.0,26.0,21.0,9.0,10.0,6.0,18.1,607.6,81,3.0,30.0,0.0,2016,7,23
428,2016-07-24,22,43.0,46.0,41.0,12.0,10.0,9.0,20.7,607.9,72,3.0,30.0,0.0,2016,7,24
429,2016-07-25,32,70.0,63.0,47.0,18.0,11.0,9.0,21.9,608.2,79,0.0,23.0,0.0,2016,7,25
430,2016-07-26,52,90.0,67.0,40.0,20.0,9.0,9.0,19.0,607.6,94,1.0,23.0,12.0,2016,7,26
431,2016-07-27,66,98.0,39.0,27.0,13.0,6.0,5.0,21.7,607.9,70,0.0,22.0,0.0,2016,7,27
432,2016-07-28,65,72.0,41.0,23.0,10.0,6.0,5.0,17.4,608.1,81,3.0,30.0,1.0,2016,7,28
433,2016-07-29,36,51.0,25.0,27.0,9.0,5.0,6.0,18.6,607.3,91,1.0,9.0,0.4,2016,7,29
434,2016-07-30,31,53.0,43.0,33.0,12.0,7.0,8.0,19.3,607.8,87,1.0,23.0,0.1,2016,7,30
435,2016-07-31,30,74.0,38.0,37.0,16.0,6.0,7.0,21.1,606.9,79,1.0,30.0,0.0,2016,7,31
436,2016-08-01,53,66.0,64.0,51.0,23.0,9.0,9.0,22.6,606.1,72,2.0,23.0,0.0,2016,8,1
437,2016-08-02,42,109.0,49.0,44.0,19.0,6.0,8.0,18.8,604.6,93,0.0,6.0,13.0,2016,8,2
438,2016-08-03,58,83.0,40.0,28.0,19.0,6.0,7.0,21.6,604.3,79,4.0,15.0,1.0,2016,8,3
439,2016-08-04,52,78.0,29.0,30.0,13.0,5.0,7.0,18.4,606.3,96,0.0,8.0,23.0,2016,8,4
440,2016-08-05,43,64.0,37.0,32.0,14.0,6.0,7.0,20.6,607.6,83,1.0,30.0,0.0,2016,8,5
441,2016-08-06,35,76.0,37.0,34.0,18.0,5.0,7.0,19.6,607.0,83,4.0,29.0,0.7,2016,8,6
442,2016-08-07,38,68.0,61.0,32.0,23.0,8.0,10.0,17.9,606.4,86,0.0,30.0,0.0,2016,8,7
443,2016-08-08,39,115.0,45.0,42.0,15.0,9.0,8.0,20.5,605.6,75,2.0,16.0,0.0,2016,8,8
444,2016-08-09,67,84.0,41.0,53.0,21.0,6.0,7.0,22.6,604.7,69,2.0,18.0,0.0,2016,8,9
445,2016-08-10,51,100.0,37.0,38.0,16.0,6.0,6.0,21.2,605.9,84,1.0,12.0,0.0,2016,8,10
446,2016-08-11,60,74.0,38.0,38.0,15.0,7.0,6.0,20.7,606.7,74,1.0,28.0,8.0,2016,8,11
447,2016-08-12,47,71.0,38.0,35.0,16.0,6.0,6.0,22.3,605.6,72,2.0,18.0,0.0,2016,8,12
448,2016-08-13,48,69.0,32.0,36.0,11.0,6.0,5.0,24.0,604.5,60,5.0,30.0,0.0,2016,8,13
449,2016-08-14,41,65.0,26.0,30.0,12.0,6.0,5.0,21.5,603.6,73,3.0,26.0,0.0,2016,8,14
450,2016-08-15,46,54.0,33.0,42.0,11.0,7.0,7.0,18.5,604.4,93,1.0,12.0,0.6,2016,8,15
451,2016-08-16,38,70.0,58.0,50.0,16.0,7.0,9.0,19.8,604.8,86,1.0,15.0,0.0,2016,8,16
452,2016-08-17,31,113.0,69.0,51.0,20.0,8.0,10.0,23.1,602.6,76,1.0,10.0,0.0,2016,8,17
453,2016-08-18,57,120.0,50.0,36.0,9.0,7.0,6.0,26.6,602.1,50,4.0,23.0,1.0,2016,8,18
454,2016-08-19,62,77.0,31.0,22.0,11.0,6.0,5.0,24.1,603.7,60,2.0,23.0,0.0,2016,8,19
455,2016-08-20,43,62.0,36.0,36.0,14.0,8.0,7.0,20.1,606.6,87,5.0,12.0,2.0,2016,8,20
456,2016-08-21,28,63.0,51.0,44.0,19.0,7.0,7.0,21.2,606.7,83,1.0,18.0,0.0,2016,8,21
457,2016-08-22,45,93.0,40.0,49.0,14.0,6.0,7.0,18.1,607.0,92,0.0,20.0,23.0,2016,8,22
458,2016-08-23,50,84.0,51.0,57.0,18.0,8.0,8.0,22.0,606.7,77,1.0,10.0,0.0,2016,8,23
459,2016-08-24,60,91.0,63.0,71.0,20.0,8.0,9.0,22.7,606.4,73,2.0,19.0,0.0,2016,8,24
460,2016-08-25,70,112.0,66.0,59.0,25.0,10.0,9.0,23.8,607.4,63,1.0,22.0,0.0,2016,8,25
461,2016-08-26,92,120.0,48.0,43.0,20.0,9.0,9.0,19.7,608.6,91,1.0,13.0,2.0,2016,8,26
462,2016-08-27,69,102.0,36.0,37.0,16.0,6.0,8.0,21.1,609.2,78,0.0,15.0,0.0,2016,8,27
463,2016-08-28,58,85.0,42.0,50.0,12.0,6.0,8.0,20.5,608.1,83,2.0,11.0,0.0,2016,8,28
464,2016-08-29,45,77.0,45.0,33.0,10.0,7.0,8.0,22.4,606.0,72,2.0,20.0,0.0,2016,8,29
465,2016-08-30,60,81.0,27.0,30.0,9.0,8.0,7.0,20.3,606.3,85,0.0,2.4,0.0,2016,8,30
466,2016-08-31,40,49.0,32.0,23.0,15.0,10.0,6.0,21.9,604.5,75,2.0,30.0,0.0,2016,8,31
467,2016-09-01,33,64.0,44.0,54.0,20.0,9.0,6.0,15.3,606.3,94,1.0,11.0,7.0,2016,9,1
468,2016-09-02,33,83.0,59.0,42.0,21.0,11.0,8.0,18.5,605.2,83,0.0,11.0,0.0,2016,9,2
469,2016-09-03,53,119.0,59.0,20.0,16.0,7.0,7.0,21.3,605.6,86,0.0,8.0,0.0,2016,9,3
470,2016-09-04,59,133.0,55.0,32.0,16.0,7.0,6.0,19.1,607.3,87,3.0,8.0,0.5,2016,9,4
471,2016-09-05,58,120.0,56.0,38.0,14.0,7.0,6.0,19.1,607.6,84,1.0,4.7,0.0,2016,9,5
472,2016-09-06,57,115.0,55.0,23.0,18.0,8.0,8.0,19.7,607.3,88,0.0,6.0,0.0,2016,9,6
473,2016-09-07,57,113.0,39.0,35.0,13.0,6.0,7.0,20.0,607.3,83,2.0,8.0,0.0,2016,9,7
474,2016-09-08,51,79.0,33.0,30.0,11.0,7.0,8.0,19.8,607.1,92,1.0,12.0,3.0,2016,9,8
475,2016-09-09,42,69.0,26.0,35.0,10.0,7.0,4.0,20.8,606.5,83,2.0,30.0,0.0,2016,9,9
476,2016-09-10,36,56.0,40.0,53.0,11.0,8.0,4.0,18.3,608.8,61,5.0,30.0,0.0,2016,9,10
477,2016-09-11,44,67.0,56.0,51.0,18.0,9.0,6.0,18.5,608.8,74,1.0,13.0,0.0,2016,9,11
478,2016-09-12,70,108.0,52.0,36.0,16.0,8.0,7.0,19.1,610.2,75,2.0,13.0,0.0,2016,9,12
479,2016-09-13,64,105.0,45.0,42.0,14.0,11.0,6.0,18.5,609.8,82,1.0,12.0,0.0,2016,9,13
480,2016-09-14,54,80.0,64.0,34.0,17.0,11.0,8.0,20.3,607.7,78,2.0,17.0,0.0,2016,9,14
481,2016-09-15,51,96.0,28.0,22.0,15.0,7.0,8.0,20.4,608.3,76,3.0,22.0,0.0,2016,9,15
482,2016-09-16,57,60.0,34.0,24.0,19.0,7.0,8.0,17.9,607.9,89,2.0,21.0,0.4,2016,9,16
483,2016-09-17,28,63.0,38.0,26.0,14.0,7.0,8.0,17.0,608.0,94,1.0,11.0,0.0,2016,9,17
484,2016-09-18,38,78.0,39.0,28.0,14.0,5.0,7.0,19.4,608.2,83,1.0,24.0,0.0,2016,9,18
485,2016-09-19,44,79.0,27.0,34.0,14.0,5.0,7.0,16.1,609.4,88,2.0,30.0,2.0,2016,9,19
486,2016-09-20,35,70.0,54.0,40.0,17.0,7.0,8.0,14.7,611.5,91,2.0,7.0,1.0,2016,9,20
487,2016-09-21,44,127.0,56.0,48.0,15.0,6.0,7.0,16.8,612.3,93,0.0,7.0,0.0,2016,9,21
488,2016-09-22,59,125.0,62.0,42.0,20.0,9.0,10.0,17.7,610.0,82,2.0,9.0,0.0,2016,9,22
489,2016-09-23,59,143.0,56.0,37.0,16.0,10.0,10.0,17.9,608.3,86,0.0,6.0,0.0,2016,9,23
490,2016-09-24,65,119.0,51.0,39.0,15.0,8.0,7.0,19.0,606.9,86,1.0,8.0,0.0,2016,9,24
491,2016-09-25,60,100.0,48.0,36.0,16.0,10.0,11.0,19.9,607.6,79,2.0,18.0,0.0,2016,9,25
492,2016-09-26,55,86.0,66.0,38.0,18.0,8.0,8.0,19.4,607.4,84,2.0,12.0,0.0,2016,9,26
493,2016-09-27,57,98.0,36.0,30.0,12.0,9.0,3.0,18.9,608.1,94,1.0,7.0,1.0,2016,9,27
494,2016-09-28,64,71.0,57.0,48.0,19.0,9.0,4.0,18.8,609.4,73,2.0,19.0,0.0,2016,9,28
495,2016-09-29,35,85.0,60.0,21.0,23.0,9.0,5.0,16.4,607.9,93,0.0,8.0,0.0,2016,9,29
496,2016-09-30,50,116.0,54.0,32.0,16.0,5.0,5.0,16.8,608.2,94,0.0,4.6,0.0,2016,9,30
497,2016-10-01,62,110.0,39.0,39.0,16.0,9.0,5.0,17.7,610.0,89,1.0,2.8,0.2,2016,10,1
498,2016-10-02,55,77.0,55.0,73.0,21.0,7.0,5.0,16.5,609.6,86,0.0,22.0,0.0,2016,10,2
499,2016-10-03,44,110.0,63.0,58.0,19.0,7.0,6.0,16.0,608.1,89,1.0,14.0,0.0,2016,10,3
500,2016-10-04,83,106.0,62.0,57.0,20.0,8.0,5.0,17.9,608.1,79,0.0,11.0,0.0,2016,10,4
501,2016-10-05,68,104.0,55.0,49.0,14.0,6.0,4.0,15.4,608.2,93,0.0,7.0,0.0,2016,10,5
502,2016-10-06,64,103.0,46.0,35.0,14.0,7.0,7.0,18.1,608.2,80,2.0,10.0,0.0,2016,10,6
503,2016-10-07,60,94.0,39.0,24.0,18.0,9.0,5.0,18.4,608.2,86,0.0,24.0,0.0,2016,10,7
504,2016-10-08,57,83.0,36.0,25.0,10.0,4.0,3.0,16.8,609.4,88,2.0,14.0,0.2,2016,10,8
505,2016-10-09,44,75.0,34.0,20.0,12.0,7.0,4.0,20.1,607.1,75,2.0,30.0,0.0,2016,10,9
506,2016-10-10,44,68.0,34.0,26.0,10.0,6.0,5.0,20.2,607.1,72,2.0,30.0,0.0,2016,10,10
507,2016-10-11,38,65.0,45.0,18.0,15.0,5.0,4.0,19.2,607.8,77,2.0,15.0,0.0,2016,10,11
508,2016-10-12,42,99.0,46.0,36.0,14.0,4.0,5.0,17.7,609.7,93,2.0,8.0,9.0,2016,10,12
509,2016-10-13,49,95.0,50.0,28.0,11.0,6.0,4.0,18.2,609.7,85,1.0,12.0,0.6,2016,10,13
510,2016-10-14,49,101.0,65.0,17.0,19.0,8.0,5.0,18.1,608.7,81,1.0,13.0,0.0,2016,10,14
511,2016-10-15,54,134.0,59.0,24.0,14.0,7.0,4.0,16.6,609.2,92,0.0,11.0,0.0,2016,10,15
512,2016-10-16,61,95.0,33.0,18.0,13.0,8.0,5.0,18.9,610.3,79,1.0,30.0,0.0,2016,10,16
513,2016-10-17,60,73.0,54.0,17.0,17.0,8.0,7.0,15.7,610.3,85,4.0,15.0,0.1,2016,10,17
514,2016-10-18,35,92.0,62.0,19.666666666666668,16.0,7.0,6.0,14.0,608.6,94,1.0,9.0,0.0,2016,10,18
515,2016-10-19,53,98.0,82.0,32.0,19.0,8.0,9.0,15.8,607.1,84,0.0,13.0,0.0,2016,10,19
516,2016-10-20,61,103.0,66.0,24.5,22.0,7.0,11.0,15.7,605.5,84,1.0,13.0,0.0,2016,10,20
517,2016-10-21,75,83.0,87.0,32.0,19.0,9.0,9.0,16.6,606.2,73,2.0,19.0,0.0,2016,10,21
518,2016-10-22,79,78.0,67.0,29.0,17.0,9.0,9.0,18.2,606.9,51,3.0,30.0,0.0,2016,10,22
519,2016-10-23,77,71.0,56.0,21.0,15.0,11.0,8.0,18.4,606.9,65,2.0,30.0,0.0,2016,10,23
520,2016-10-24,67,75.0,48.0,28.0,14.0,9.0,11.0,17.7,607.3,77,2.0,30.0,0.0,2016,10,24
521,2016-10-25,60,68.0,34.0,16.0,10.0,6.0,6.0,19.1,607.9,74,3.0,30.0,0.0,2016,10,25
522,2016-10-26,51,50.0,33.0,13.0,9.0,6.0,5.0,17.5,610.7,88,3.0,8.0,0.4,2016,10,26
523,2016-10-27,33,52.0,44.0,18.0,11.0,7.0,8.0,17.7,610.5,80,1.0,29.0,0.1,2016,10,27
524,2016-10-28,36,63.0,38.0,15.666666666666666,15.0,6.0,8.0,14.9,611.0,90,2.0,30.0,8.0,2016,10,28
525,2016-10-29,47,64.0,45.0,17.0,14.0,4.0,6.0,15.0,612.2,91,2.0,7.0,7.0,2016,10,29
526,2016-10-30,42,69.0,37.0,16.0,21.0,4.0,8.0,15.3,612.5,90,1.0,3.8,0.3,2016,10,30
527,2016-10-31,43,62.0,37.0,16.0,15.0,4.0,6.0,14.6,613.4,97,0.0,14.0,13.0,2016,10,31
528,2016-11-01,53,65.0,44.0,16.333333333333332,14.0,6.0,8.0,14.5,612.9,94,1.0,30.0,0.2,2016,11,1
529,2016-11-02,48,86.0,38.0,16.0,13.0,5.0,5.0,14.6,612.7,93,1.0,14.0,0.9,2016,11,2
